-9.097285846988767410e-01 4.280173569882880891e+00 -5.625905862118728562e-01
-9.790057744850870769e-01 4.230062715593395417e+00 -5.560044238186776511e-01
-1.056308697761216608e+00 4.392377567315457476e+00 -5.429529320462080921e-01
-1.005564245268864010e+00 4.132048420387779863e+00 -5.430570336542254184e-01
-9.908498975386208496e-01 3.825397944222977298e+00 -5.080513265386290556e-01
-9.514816375826938843e-01 4.015845757627428902e+00 -5.647405691734872502e-01
-9.345577338197497141e-01 3.931356054087747243e+00 -5.967497837829167651e-01
-9.679539593891771654e-01 4.244345142638462853e+00 -5.163961091005616622e-01
-9.416070887078162865e-01 4.267884830380660688e+00 -4.866776788515310148e-01
-9.592950845722044706e-01 4.139711992718451583e+00 -4.795796369972864515e-01
-9.132785281379379727e-01 4.663150328646197273e+00 -4.863492389512112379e-01
-8.918096832823860787e-01 4.443411178014260443e+00 -4.569698111611046332e-01
-9.514404607892901211e-01 3.849702510667826427e+00 -4.543577536834872976e-01
-9.508753854671236905e-01 4.425469346105935564e+00 -4.908477347174465821e-01
-9.361623265831338081e-01 4.203631035641806513e+00 -4.506994963313827318e-01
-9.077165682383300238e-01 4.169587169237437330e+00 -5.124015684174603180e-01
-9.233119689678804809e-01 3.802029688704895438e+00 -5.207046251283027338e-01
-8.902392899348855471e-01 4.028462904884923645e+00 -5.280727629057518913e-01
-9.361311040763856672e-01 4.216044275580745015e+00 -5.059143670973968998e-01
-9.216579379364017166e-01 4.285875340264656330e+00 -5.305914818755498308e-01
-9.137026086604320696e-01 4.176906952292061881e+00 -4.779288291887981432e-01
-8.590537530144621847e-01 4.346599190115819411e+00 -5.103381396364898848e-01
-9.104128168635368112e-01 4.386490129195011356e+00 -4.865706432909734924e-01
-8.842302285263781148e-01 4.252382743150856292e+00 -5.146824299618301124e-01
-9.120658913907954135e-01 4.503675500483521610e+00 -4.153262436702632732e-01
-9.512513317760412646e-01 4.195086327517095093e+00 -4.707836175424482961e-01
-9.178947117050918481e-01 3.761812431414258917e+00 -4.726794527808043656e-01
-9.300173430692180165e-01 4.485558247803655973e+00 -4.655440152576507673e-01
-8.767664729579932592e-01 4.072117328106573453e+00 -4.998036823063130574e-01
-9.287216459852353223e-01 4.066268998383951505e+00 -4.901940943572284382e-01
-9.181376091645153670e-01 4.379203952055046756e+00 -4.611522585295393384e-01
-8.987333207551492231e-01 4.095016988748656495e+00 -4.429560299057437311e-01
-9.120399787526083379e-01 4.148468277477609156e+00 -4.430692817284156981e-01
-9.013423365456531000e-01 3.854887246264304679e+00 -4.337505306774124270e-01
-8.964115117340440975e-01 3.982057187422246791e+00 -4.394962445073699597e-01
-9.145213037027719594e-01 4.357602193658741463e+00 -4.433325591630651319e-01
-9.079550684888184620e-01 3.967234792724701808e+00 -3.973316073477314303e-01
-8.952231445753761063e-01 3.994049194442027328e+00 -4.936255273948541578e-01
-8.866128451861305937e-01 4.054268940428712220e+00 -4.927687966134761677e-01
-8.348045971841107082e-01 4.285934492493790771e+00 -5.112952533960253287e-01
-9.216797994461786159e-01 3.869923874789220619e+00 -5.273314598382867757e-01
-8.244678872206573361e-01 4.173232764821946716e+00 -5.467382057517562455e-01
-8.427017337119139251e-01 3.939472775620521450e+00 -4.952240507762325494e-01
-8.642934460772350169e-01 3.739928611147210091e+00 -4.944580813428464672e-01
-8.395202392822058712e-01 4.150272494526030087e+00 -4.701156179394432866e-01
-9.553224328203542282e-01 3.895492965648345240e+00 -4.848337033246670758e-01
-9.226765859211318865e-01 3.804756192028702078e+00 -4.983730545261090272e-01
-9.445593230080695513e-01 3.728410472921638963e+00 -4.973178868276295073e-01
-8.981336163673063755e-01 4.212754949726888576e+00 -4.622922609499973690e-01
-8.280761554525559731e-01 4.160073514338678002e+00 -5.000860356155643061e-01
-8.977173541233276488e-01 4.124498651190248388e+00 -4.760140484274938411e-01
-8.969088007483763114e-01 4.113678671718185242e+00 -4.751682921824769701e-01
-9.805802797112629365e-01 4.211138490753822516e+00 -4.468648097706372502e-01
-9.263522362357157203e-01 3.913202311791745824e+00 -4.938681745306480741e-01
-9.488665293143714319e-01 3.944877504255202005e+00 -4.980565816855964667e-01
-9.154201430558972508e-01 4.282763239070114025e+00 -5.202330862920461207e-01
-8.859042627062744257e-01 3.958647252547181417e+00 -4.540348395626354616e-01
-8.497677722557492874e-01 3.943386329040239779e+00 -4.617795836702530132e-01
-8.981603406351779118e-01 4.122373587354656976e+00 -4.543300051572752851e-01
-9.634356737284006655e-01 4.067822870402003410e+00 -5.161227287315414136e-01
-9.262578205448241953e-01 3.945697403816059712e+00 -4.300030754489256313e-01
-9.198272200762727113e-01 4.076313733155457086e+00 -4.705495975654331309e-01
-9.415920625086218188e-01 4.061470058313757292e+00 -4.506266754025318733e-01
-8.501573345001198767e-01 3.985306981596954845e+00 -4.906985029666547371e-01
-9.296736827512230850e-01 3.822412628576057791e+00 -4.746241083136972794e-01
-9.375484907884251706e-01 3.896169722888544573e+00 -4.741663619023517295e-01
-9.225043182598919866e-01 3.843358457073669410e+00 -4.789674324867272959e-01
-9.456184636738268479e-01 4.297056565968780717e+00 -4.953429041403656918e-01
-8.804809841149230376e-01 4.095562203693919656e+00 -5.080988573900580008e-01
-9.699107377517668382e-01 4.407716018080201970e+00 -5.907640644130631724e-01
-9.975963795718614247e-01 4.657978561170478038e+00 -6.189435623759869110e-01
-1.001500306207719460e+00 4.338235153099737396e+00 -6.131826514862139810e-01
-9.324321640525016219e-01 4.355524559764833548e+00 -5.764272973013898627e-01
-9.738812680985158288e-01 4.917833900115871515e+00 -5.356084056874360622e-01
-1.003191294128557454e+00 4.052296339177462237e+00 -5.768240450550728982e-01
-1.022719981595759053e+00 4.421882421570680677e+00 -5.589294201425896169e-01
-9.352217003335212553e-01 4.557489712271732607e+00 -5.691903464198184714e-01
-9.804080132674748427e-01 4.417759404516073296e+00 -5.715169609268343498e-01
-1.085505011526074259e+00 4.557784490643424391e+00 -5.136467940983311387e-01
-9.895480784828869503e-01 4.271578735590473741e+00 -5.958759663716075572e-01
-9.415583291354709949e-01 4.392415504849518371e+00 -5.859474006763154552e-01
-1.022847679762091122e+00 4.152628367492197548e+00 -5.619583044401298411e-01
-9.571260038211740762e-01 4.273446836443683949e+00 -6.219663130298765941e-01
-9.765069301528100931e-01 4.004030809154898840e+00 -6.505102735838806938e-01
-1.058684547837726253e+00 4.494056106515698978e+00 -5.747164662372392652e-01
-9.339523526673477738e-01 4.544150708571024211e+00 -5.999589846111398339e-01
-9.783655596051640257e-01 4.438964708695141148e+00 -5.931403366377533404e-01
-9.754536816904590957e-01 3.719571141994501673e+00 -5.627600551163246534e-01
-9.660103605663534765e-01 4.162021433252876434e+00 -6.415527861550175404e-01
-9.084055061270163156e-01 4.341297611359951958e+00 -5.970177121389376174e-01
-1.048870167005221399e+00 4.120277637913310365e+00 -6.276363036136546336e-01
-9.788661433287091374e-01 4.221120595531099973e+00 -6.068449471520529492e-01
-9.881032171278926191e-01 4.305747631931586383e+00 -5.952104582472032002e-01
-9.595166819643072831e-01 4.464159683164893977e+00 -6.127771571969331532e-01
