-9.097285846988767410e-01 4.280173569882880891e+00 -5.625905862118728562e-01
-9.790057744850870769e-01 4.230062715593395417e+00 -5.560044238186776511e-01
-9.790057744850870769e-01 4.230062715593395417e+00 -5.560044238186776511e-01
-9.790057744850870769e-01 4.230062715593395417e+00 -5.560044238186776511e-01
-9.790057744850870769e-01 4.230062715593395417e+00 -5.560044238186776511e-01
-9.790057744850870769e-01 4.230062715593395417e+00 -5.560044238186776511e-01
-9.790057744850870769e-01 4.230062715593395417e+00 -5.560044238186776511e-01
-9.679539593891771654e-01 4.244345142638462853e+00 -5.163961091005616622e-01
-9.416070887078162865e-01 4.267884830380660688e+00 -4.866776788515310148e-01
-9.416070887078162865e-01 4.267884830380660688e+00 -4.866776788515310148e-01
-9.416070887078162865e-01 4.267884830380660688e+00 -4.866776788515310148e-01
-9.416070887078162865e-01 4.267884830380660688e+00 -4.866776788515310148e-01
-9.416070887078162865e-01 4.267884830380660688e+00 -4.866776788515310148e-01
-9.416070887078162865e-01 4.267884830380660688e+00 -4.866776788515310148e-01
-9.416070887078162865e-01 4.267884830380660688e+00 -4.866776788515310148e-01
-9.077165682383300238e-01 4.169587169237437330e+00 -5.124015684174603180e-01
-9.077165682383300238e-01 4.169587169237437330e+00 -5.124015684174603180e-01
-8.902392899348855471e-01 4.028462904884923645e+00 -5.280727629057518913e-01
-9.361311040763856672e-01 4.216044275580745015e+00 -5.059143670973968998e-01
-9.361311040763856672e-01 4.216044275580745015e+00 -5.059143670973968998e-01
-9.137026086604320696e-01 4.176906952292061881e+00 -4.779288291887981432e-01
-9.137026086604320696e-01 4.176906952292061881e+00 -4.779288291887981432e-01
-9.137026086604320696e-01 4.176906952292061881e+00 -4.779288291887981432e-01
-9.137026086604320696e-01 4.176906952292061881e+00 -4.779288291887981432e-01
-9.137026086604320696e-01 4.176906952292061881e+00 -4.779288291887981432e-01
-9.137026086604320696e-01 4.176906952292061881e+00 -4.779288291887981432e-01
-9.137026086604320696e-01 4.176906952292061881e+00 -4.779288291887981432e-01
-9.137026086604320696e-01 4.176906952292061881e+00 -4.779288291887981432e-01
-9.137026086604320696e-01 4.176906952292061881e+00 -4.779288291887981432e-01
-9.137026086604320696e-01 4.176906952292061881e+00 -4.779288291887981432e-01
-9.137026086604320696e-01 4.176906952292061881e+00 -4.779288291887981432e-01
-8.987333207551492231e-01 4.095016988748656495e+00 -4.429560299057437311e-01
-9.120399787526083379e-01 4.148468277477609156e+00 -4.430692817284156981e-01
-9.120399787526083379e-01 4.148468277477609156e+00 -4.430692817284156981e-01
-8.964115117340440975e-01 3.982057187422246791e+00 -4.394962445073699597e-01
-8.964115117340440975e-01 3.982057187422246791e+00 -4.394962445073699597e-01
-8.964115117340440975e-01 3.982057187422246791e+00 -4.394962445073699597e-01
-8.952231445753761063e-01 3.994049194442027328e+00 -4.936255273948541578e-01
-8.866128451861305937e-01 4.054268940428712220e+00 -4.927687966134761677e-01
-8.866128451861305937e-01 4.054268940428712220e+00 -4.927687966134761677e-01
-8.866128451861305937e-01 4.054268940428712220e+00 -4.927687966134761677e-01
-8.866128451861305937e-01 4.054268940428712220e+00 -4.927687966134761677e-01
-8.866128451861305937e-01 4.054268940428712220e+00 -4.927687966134761677e-01
-8.866128451861305937e-01 4.054268940428712220e+00 -4.927687966134761677e-01
-8.866128451861305937e-01 4.054268940428712220e+00 -4.927687966134761677e-01
-8.866128451861305937e-01 4.054268940428712220e+00 -4.927687966134761677e-01
-8.866128451861305937e-01 4.054268940428712220e+00 -4.927687966134761677e-01
-8.866128451861305937e-01 4.054268940428712220e+00 -4.927687966134761677e-01
-8.866128451861305937e-01 4.054268940428712220e+00 -4.927687966134761677e-01
-8.866128451861305937e-01 4.054268940428712220e+00 -4.927687966134761677e-01
-8.866128451861305937e-01 4.054268940428712220e+00 -4.927687966134761677e-01
-8.969088007483763114e-01 4.113678671718185242e+00 -4.751682921824769701e-01
-8.969088007483763114e-01 4.113678671718185242e+00 -4.751682921824769701e-01
-8.969088007483763114e-01 4.113678671718185242e+00 -4.751682921824769701e-01
-8.969088007483763114e-01 4.113678671718185242e+00 -4.751682921824769701e-01
-8.969088007483763114e-01 4.113678671718185242e+00 -4.751682921824769701e-01
-8.859042627062744257e-01 3.958647252547181417e+00 -4.540348395626354616e-01
-8.859042627062744257e-01 3.958647252547181417e+00 -4.540348395626354616e-01
-8.981603406351779118e-01 4.122373587354656976e+00 -4.543300051572752851e-01
-8.981603406351779118e-01 4.122373587354656976e+00 -4.543300051572752851e-01
-8.981603406351779118e-01 4.122373587354656976e+00 -4.543300051572752851e-01
-9.198272200762727113e-01 4.076313733155457086e+00 -4.705495975654331309e-01
-9.198272200762727113e-01 4.076313733155457086e+00 -4.705495975654331309e-01
-9.198272200762727113e-01 4.076313733155457086e+00 -4.705495975654331309e-01
-9.198272200762727113e-01 4.076313733155457086e+00 -4.705495975654331309e-01
-9.198272200762727113e-01 4.076313733155457086e+00 -4.705495975654331309e-01
-9.198272200762727113e-01 4.076313733155457086e+00 -4.705495975654331309e-01
-9.456184636738268479e-01 4.297056565968780717e+00 -4.953429041403656918e-01
-9.456184636738268479e-01 4.297056565968780717e+00 -4.953429041403656918e-01
-9.699107377517668382e-01 4.407716018080201970e+00 -5.907640644130631724e-01
-9.699107377517668382e-01 4.407716018080201970e+00 -5.907640644130631724e-01
-9.699107377517668382e-01 4.407716018080201970e+00 -5.907640644130631724e-01
-9.699107377517668382e-01 4.407716018080201970e+00 -5.907640644130631724e-01
-9.699107377517668382e-01 4.407716018080201970e+00 -5.907640644130631724e-01
-9.699107377517668382e-01 4.407716018080201970e+00 -5.907640644130631724e-01
-9.699107377517668382e-01 4.407716018080201970e+00 -5.907640644130631724e-01
-9.699107377517668382e-01 4.407716018080201970e+00 -5.907640644130631724e-01
-9.804080132674748427e-01 4.417759404516073296e+00 -5.715169609268343498e-01
-9.804080132674748427e-01 4.417759404516073296e+00 -5.715169609268343498e-01
-9.804080132674748427e-01 4.417759404516073296e+00 -5.715169609268343498e-01
-9.804080132674748427e-01 4.417759404516073296e+00 -5.715169609268343498e-01
-9.804080132674748427e-01 4.417759404516073296e+00 -5.715169609268343498e-01
-9.571260038211740762e-01 4.273446836443683949e+00 -6.219663130298765941e-01
-9.571260038211740762e-01 4.273446836443683949e+00 -6.219663130298765941e-01
-9.571260038211740762e-01 4.273446836443683949e+00 -6.219663130298765941e-01
-9.571260038211740762e-01 4.273446836443683949e+00 -6.219663130298765941e-01
-9.783655596051640257e-01 4.438964708695141148e+00 -5.931403366377533404e-01
-9.783655596051640257e-01 4.438964708695141148e+00 -5.931403366377533404e-01
-9.783655596051640257e-01 4.438964708695141148e+00 -5.931403366377533404e-01
-9.783655596051640257e-01 4.438964708695141148e+00 -5.931403366377533404e-01
-9.783655596051640257e-01 4.438964708695141148e+00 -5.931403366377533404e-01
-9.783655596051640257e-01 4.438964708695141148e+00 -5.931403366377533404e-01
-9.783655596051640257e-01 4.438964708695141148e+00 -5.931403366377533404e-01
-9.783655596051640257e-01 4.438964708695141148e+00 -5.931403366377533404e-01
